Optical Parameter Monitor 7.0.5319.1035

Power Meter,PM100USB
3800.017,0.20799
3802.764,0.20808
3805.362,0.20812
3808.028,0.20799
3810.766,0.20812
3813.366,0.20812
3816.013,0.20815
3818.762,0.20822
3821.369,0.20815
3824.027,0.20838
3826.765,0.20828
3829.333,0.20844
3832.004,0.20835
3834.750,0.20841
3837.331,0.20828
3839.979,0.20825
3842.728,0.20763
3845.302,0.20753
3848.029,0.2075
3850.761,0.20763
3853.371,0.20782
3856.045,0.2073
3858.754,0.20678
3861.366,0.20671
3864.028,0.20668
3866.770,0.20694
3869.378,0.20701
3872.022,0.20645
3874.771,0.20674
3877.480,0.20648
3880.034,0.20642
3882.808,0.20632
3885.336,0.20648
3888.014,0.20612
3890.761,0.20586
3893.333,0.20616
3896.018,0.20606
3898.770,0.20638
3901.453,0.20638
3904.418,0.20625
3907.016,0.20655
3909.768,0.20674
3912.352,0.20704
3915.038,0.20684
3917.771,0.20665
3920.352,0.20661
3923.015,0.20652
3925.772,0.20701
3928.349,0.20691
3931.013,0.20691
3933.767,0.20688
3936.351,0.20655
3939.017,0.20652
3941.777,0.20661
3944.397,0.20671
3947.015,0.20652
3949.769,0.20658
3952.351,0.20652
3955.010,0.20648
3957.810,0.20599
3960.365,0.20606
3963.018,0.20599
3965.793,0.20625
3968.346,0.20642
3971.064,0.20612
3975.014,0.20612
3977.793,0.20632
3980.306,0.20603
3982.975,0.2056
3985.746,0.20527
3988.312,0.20537
3991.075,0.20567
3993.669,0.20616
3996.340,0.20576
3998.983,0.20573
4001.768,0.20563
4004.361,0.20514
4006.986,0.20508
4009.695,0.20475
4012.337,0.20495
4014.991,0.20511
4017.701,0.20537
4020.336,0.20524
4023.119,0.20514
4026.061,0.20495
4028.815,0.20491
4031.343,0.20524
4033.992,0.20527
4036.664,0.20504
4039.369,0.2054
4042.022,0.20554
4044.661,0.2055
4047.347,0.2054
4050.032,0.20511
4052.692,0.20514
4055.335,0.20495
4058.020,0.20527
4060.669,0.20534
4063.325,0.20586
4065.950,0.20599
4068.667,0.20599
4071.361,0.20586
4074.007,0.20573
4076.666,0.2058
4079.352,0.20622
4082.036,0.20668
4084.768,0.20671
4087.347,0.20694
4089.988,0.20655
4092.658,0.20629
4095.336,0.20652
4098.035,0.20652
4100.666,0.20678
4103.344,0.20697
4106.015,0.20697
4108.693,0.20658
4111.392,0.20638
4114.120,0.20642
4116.717,0.20661
4119.432,0.20681
4122.055,0.20701
4124.663,0.20704
4127.385,0.20733
4129.994,0.2074
4132.673,0.20727
4135.316,0.20723
4137.991,0.20697
4140.668,0.20691
4143.351,0.20704
4145.983,0.20678
4148.663,0.20645
4151.367,0.20661
4153.980,0.20665
4156.631,0.20648
4159.280,0.20655
4162.017,0.20665
4164.665,0.20625
4167.315,0.20632
4169.994,0.20655
4172.711,0.20668
4175.342,0.20681
4177.985,0.20655
4180.677,0.20668
4183.314,0.20674
4186.019,0.20681
4188.652,0.20645
4191.304,0.20652
4193.980,0.20645
4196.654,0.20652
4199.317,0.20665
4201.989,0.20638
4204.651,0.20612
4207.276,0.20629
4210.029,0.20642
4212.661,0.20652
4215.331,0.20655
4217.991,0.20688
4220.661,0.20707
4223.325,0.20714
4225.997,0.20717
4228.671,0.2073
4231.314,0.2072
4233.992,0.20694
4236.663,0.20707
4239.319,0.20717
4242.002,0.20694
4244.670,0.20714
4247.316,0.20727
4250.001,0.2075
4252.711,0.20763
4255.359,0.20737
4257.997,0.20756
4260.674,0.20776
4263.382,0.20799
4266.033,0.20808
4268.673,0.20825
4271.319,0.20799
4274.024,0.20802
4276.639,0.20831
4279.320,0.20828
4281.998,0.20782
4284.644,0.20789
4287.318,0.20805
4290.031,0.20769
4292.689,0.20795
4295.303,0.20786
4297.983,0.20753
4300.659,0.20776
4303.311,0.20795
4306.018,0.20818
4308.662,0.20822
4311.309,0.20818
4314.008,0.20799
4316.640,0.20812
4319.355,0.20822
4321.991,0.20812
4324.638,0.20802
4327.309,0.20795
4329.986,0.20808
4332.648,0.20822
4335.325,0.20808
4337.962,0.20795
4340.627,0.20808
4343.295,0.20802
4345.946,0.20789
4348.687,0.20786
4351.449,0.20776
4354.351,0.20763
4357.000,0.20799
4359.695,0.20773
4362.319,0.20799
4364.962,0.20773
4367.663,0.20799
4370.330,0.20795
4372.954,0.20805
4375.657,0.20769
4378.306,0.20792
4380.979,0.20808
4383.667,0.20815
4386.313,0.20818
4388.966,0.20822
4391.646,0.20838
4394.318,0.20802
4396.982,0.20805
4399.658,0.20805
4402.346,0.20815
4404.968,0.20831
4407.655,0.20841
4410.324,0.20871
4412.972,0.20838
4415.640,0.20864
4418.304,0.20844
4420.985,0.20805
4423.646,0.20825
4426.364,0.20848
4428.970,0.20838
4431.648,0.20841
4434.280,0.20835
4436.959,0.20822
4439.655,0.20825
4442.367,0.20838
4444.970,0.20825
4447.641,0.20831
4450.350,0.20828
4452.982,0.20815
4455.713,0.20828
4458.287,0.20799
4460.950,0.20812
4463.618,0.20786
4466.299,0.20802
4468.962,0.20789
4471.629,0.20799
4474.275,0.20808
4476.957,0.20805
4479.638,0.20818
4482.353,0.20831
4484.986,0.20825
4487.681,0.20815
4490.317,0.20812
4492.975,0.20818
4495.653,0.20782
4498.302,0.20795
4502.186,0.20808
4505.003,0.20808
4507.653,0.20815
4510.391,0.20815
4513.010,0.20828
4515.649,0.20795
4518.323,0.20799
4520.969,0.20812
4523.641,0.20831
4526.302,0.20812
4528.970,0.20812
4531.642,0.20808
4534.301,0.20822
4536.984,0.20812
4539.673,0.20825
4542.361,0.20848
4544.994,0.20835
4547.653,0.20818
4550.330,0.20805
4553.775,0.20815
4556.320,0.20792
4558.962,0.20808
4561.663,0.20822
4572.828,0.20828
4575.642,0.20818
4578.292,0.20828
4580.977,0.20844
4583.684,0.20841
4586.287,0.20861
4589.001,0.20795
4591.742,0.20782
4594.286,0.20802
4596.971,0.20808
4599.637,0.20828
4602.286,0.20835
4604.952,0.20838
4607.636,0.20851
4610.292,0.20844
4612.958,0.20831
4615.584,0.20828
4618.384,0.20835
4620.958,0.20854
4623.622,0.20871
4626.255,0.20864
4628.926,0.20874
4631.576,0.2088
4634.252,0.20893
4636.936,0.20893
4639.602,0.20913
4642.246,0.209
4644.927,0.20923
4647.598,0.20926
4650.284,0.2092
4652.954,0.20929
4655.633,0.20923
4658.269,0.20913
4660.937,0.2092
4663.641,0.20929
4666.282,0.20916
4669.012,0.20926
4671.575,0.2092
4674.248,0.2092
4676.899,0.20907
4679.574,0.20916
4682.272,0.20913
4684.938,0.20926
4687.578,0.20916
4690.254,0.20923
4692.896,0.20907
4695.574,0.2091
4698.251,0.20893
4700.926,0.20897
4703.591,0.20887
4706.251,0.20913
4708.906,0.20893
4711.705,0.20897
4714.259,0.20887
4716.902,0.20854
4719.737,0.20861
4722.251,0.20867
4724.901,0.20867
4727.582,0.20871
4730.252,0.20861
4732.904,0.20871
4735.583,0.20854
4738.247,0.20838
4740.906,0.20812
4743.601,0.20835
4746.231,0.20848
4748.905,0.20844
4751.583,0.20828
4754.256,0.20822
4756.907,0.20802
4759.604,0.20799
4762.282,0.20835
4764.929,0.20808
4767.610,0.20818
4770.263,0.20835
4772.942,0.20838
4775.622,0.20841
4778.277,0.20848
4780.940,0.20818
4783.656,0.20835
4786.287,0.20802
4788.938,0.20812
4791.636,0.20828
4794.269,0.20802
4796.983,0.20795
4799.622,0.20776
4802.279,0.20799
4804.967,0.20789
4807.614,0.20789
4810.323,0.20808
4812.940,0.20825
4815.621,0.20818
4818.315,0.20835
4820.945,0.20831
4823.597,0.20805
4826.254,0.20799
4828.916,0.20831
4831.598,0.20812
4834.250,0.20808
4836.945,0.20808
4839.619,0.20795
4842.268,0.20799
4844.961,0.20802
4847.622,0.20795
4850.293,0.20789
4852.946,0.20789
4855.622,0.20773
4858.268,0.20795
4860.979,0.20795
4863.648,0.20789
4866.262,0.20795
4869.024,0.20799
4871.612,0.20799
4874.265,0.20789
4876.961,0.20802
4879.618,0.20792
4882.269,0.20802
4884.989,0.20808
4887.615,0.20805
4890.260,0.20812
4892.941,0.20815
4895.634,0.20812
4898.284,0.20805
4900.941,0.20808
4903.621,0.20815
4906.260,0.20838
4908.937,0.20825
4911.619,0.20828
4914.270,0.20838
4916.988,0.20825
4919.620,0.20828
4922.274,0.20835
4925.065,0.20828
4927.982,0.20831
4930.601,0.20838
4933.345,0.20851
4935.984,0.20844
4938.613,0.20854
4941.268,0.20831
4943.943,0.20841
4946.651,0.20848
4949.272,0.20848
4951.952,0.20861
4954.594,0.20857
4957.277,0.20848
4959.945,0.20871
4962.679,0.20854
4965.305,0.20867
4968.222,0.20857
4970.938,0.20877
4973.619,0.20861
4976.236,0.20871
4979.020,0.20877
4981.626,0.20867
4984.265,0.20884
4986.942,0.20893
4989.616,0.20877
4992.273,0.2089
4994.933,0.20861
4997.605,0.20871
5000.311,0.20884
5002.945,0.20867
5005.621,0.20877
5008.270,0.2089
5010.918,0.2088
5013.635,0.20884
5016.311,0.20887
5018.919,0.20871
5021.589,0.20874
5024.271,0.20877
5026.959,0.20871
5029.594,0.20861
5032.262,0.20877
5034.935,0.20854
5037.583,0.20851
5040.244,0.20805
5042.937,0.20818
5045.592,0.20808
5048.269,0.20825
5054.593,0.20848
5057.272,0.20848
5059.928,0.20841
5062.593,0.20848
5065.294,0.20871
5067.957,0.20867
5070.910,0.20871
5073.570,0.20854
5076.311,0.20844
5078.917,0.20838
5081.592,0.20841
5084.276,0.20844
5086.924,0.20831
5089.757,0.20822
5092.596,0.20822
5095.301,0.20825
5097.914,0.20831
5100.602,0.20815
5103.251,0.20828
5105.915,0.20838
5108.619,0.20818
5111.264,0.20825
5113.913,0.20822
5116.593,0.20799
5119.371,0.20799
5121.953,0.20815
5124.600,0.20795
5127.279,0.20795
5129.915,0.20805
5132.597,0.20802
5135.285,0.20786
5137.919,0.20812
5141.468,0.20792
5144.239,0.20792
5146.927,0.20799
5149.593,0.20799
5152.253,0.20802
5154.925,0.20795
5157.583,0.20786
5160.261,0.20799
5162.923,0.20799
5165.604,0.20789
5168.258,0.20779
5170.911,0.20779
5173.612,0.20753
5176.244,0.20743
5178.933,0.20746
5181.587,0.2074
5184.309,0.2075
5186.913,0.20773
5189.583,0.20779
5192.236,0.20773
5194.895,0.20776
5197.593,0.20763
5200.270,0.20769
5202.914,0.20756
5205.593,0.20773
5208.235,0.2075
5210.912,0.20753
5213.623,0.2075
5216.238,0.20737
5218.924,0.20746
5221.594,0.20746
5224.239,0.20737
5226.954,0.20756
5229.581,0.2075
5232.247,0.20737
5234.936,0.20769
5237.604,0.20746
5240.245,0.2074
5242.916,0.2075
5245.603,0.20786
5248.233,0.2075
5250.889,0.20766
5253.569,0.20746
5256.208,0.2074
5258.880,0.20733
5261.551,0.20746
5264.239,0.20723
5266.911,0.2074
5269.586,0.20733
5272.232,0.2074
5274.945,0.20717
5277.598,0.2072
5280.268,0.20714
5282.910,0.20727
5285.580,0.2073
5288.249,0.20737
5290.907,0.2073
5293.594,0.2071
5296.288,0.20717
5298.913,0.20727
5301.571,0.2073
5304.250,0.2073
5306.933,0.2072
5309.567,0.2072
5312.263,0.2073
5314.932,0.20714
5317.561,0.20717
5320.246,0.2074
5322.921,0.20723
5325.569,0.20727
5328.246,0.20727
5330.963,0.20733
5333.639,0.20723
5336.241,0.20727
5339.000,0.20704
5341.615,0.20704
5344.241,0.20733
5346.957,0.20717
5349.594,0.20727
5352.255,0.2071
5354.914,0.20717
5357.568,0.2072
5360.274,0.20727
5362.892,0.20707
5366.932,0.20717
5369.566,0.20717
5372.232,0.20714
5375.012,0.20707
5377.902,0.20694
5380.574,0.20691
5383.237,0.20694
5385.890,0.20707
5388.579,0.20717
5391.243,0.20714
5393.907,0.20727
5396.575,0.20697
5399.251,0.20701
5401.894,0.20694
5404.564,0.20694
5407.247,0.20694
5409.895,0.20701
5412.562,0.20678
5415.257,0.20671
5417.907,0.20691
5420.572,0.20658
5423.251,0.20674
5425.891,0.20678
5428.596,0.20668
5431.222,0.20688
5433.895,0.20671
5436.582,0.20652
5439.216,0.20674
5441.924,0.20668
5444.577,0.20674
5447.233,0.20665
5449.893,0.20674
5452.565,0.20665
5455.251,0.20668
5457.893,0.20668
5460.559,0.20668
5463.248,0.20665
5465.903,0.20661
5468.560,0.20678
5471.228,0.20665
5473.879,0.20668
5476.566,0.20658
5479.229,0.20648
5481.926,0.20652
5484.565,0.20658
5487.219,0.20665
5489.876,0.20645
5492.556,0.20671
5495.256,0.20645
5497.886,0.20674
5500.566,0.20661
5503.218,0.20661
5505.882,0.20668
5508.586,0.20674
5511.214,0.20658
5513.884,0.20645
5516.569,0.20655
5519.240,0.20638
5521.907,0.20648
5524.576,0.20642
5527.224,0.20648
5529.905,0.20652
5532.577,0.20658
5535.223,0.20645
5537.889,0.20638
5540.576,0.20642
5543.217,0.20652
5545.910,0.20645
5548.606,0.20648
5551.224,0.20652
5553.906,0.20642
5556.599,0.20655
5559.222,0.20652
5561.923,0.20645
5564.566,0.20635
5567.213,0.20629
5569.888,0.20632
5572.597,0.20632
5575.254,0.20638
5577.904,0.20625
5580.534,0.20625
5583.222,0.20619
5585.915,0.20638
5588.556,0.20629
5591.215,0.20645
5593.894,0.20625
5596.516,0.20622
5599.223,0.20625
5601.895,0.20606
5604.555,0.20625
5607.207,0.20625
5609.902,0.20629
5612.542,0.20635
5615.222,0.20616
5617.903,0.20619
5620.536,0.20589
5623.204,0.20596
5625.890,0.20573
5628.605,0.20567
5631.215,0.20593
5633.913,0.20567
5636.554,0.2057
5639.208,0.2058
5641.895,0.20567
5644.545,0.20596
5647.221,0.20593
5649.882,0.20596
5652.530,0.20586
5655.229,0.20589
5657.885,0.2057
5660.540,0.20573
5663.214,0.2058
5665.863,0.2055
5668.562,0.20573
5671.219,0.20557
5673.898,0.2057
5676.542,0.2057
5679.226,0.2056
5681.853,0.20547
5684.533,0.20563
5687.221,0.2058
5689.859,0.20554
5692.557,0.2056
5695.254,0.20586
5697.884,0.2055
5700.566,0.20583
5703.232,0.20616
5705.867,0.20612
5708.607,0.20652
5711.213,0.20642
5713.855,0.20652
5716.783,0.20638
5719.541,0.20648
5722.213,0.20635
5724.857,0.20648
5727.564,0.20645
5730.244,0.20652
5732.859,0.20658
5735.548,0.20655
5738.197,0.20678
5740.859,0.20668
5743.570,0.20688
5746.212,0.20697
5748.869,0.20691
5751.589,0.20697
5754.212,0.20671
5756.911,0.20681
5759.560,0.20671
5762.216,0.20674
5764.936,0.20655
5767.563,0.20661
5770.229,0.20674
5772.864,0.20652
5775.541,0.20665
5778.217,0.20671
5780.879,0.20665
5783.535,0.20668
5786.230,0.20688
5788.862,0.20674
5791.555,0.20684
5794.212,0.20678
5796.897,0.20678
5799.550,0.20668
5802.207,0.20694
5804.867,0.20674
5807.541,0.20694
5810.231,0.20671
5812.853,0.20671
5815.541,0.20671
5818.203,0.20674
5820.859,0.20665
5823.575,0.20681
5826.194,0.20674
5828.876,0.20652
5831.540,0.20635
5834.190,0.20593
5836.886,0.20573
5839.549,0.20547
5842.196,0.20563
5844.886,0.2057
5847.528,0.20596
5850.192,0.20622
5852.864,0.20629
5855.588,0.20638
5858.193,0.20629
5860.865,0.20638
5863.579,0.20632
5866.198,0.20645
5868.864,0.20635
5871.534,0.20642
5874.199,0.20645
5876.911,0.20638
5879.541,0.20645
5882.195,0.20658
5884.887,0.20668
5887.514,0.20681
5890.220,0.20671
5892.871,0.20704
5895.543,0.20681
5898.177,0.20707
5900.883,0.20694
5903.553,0.20678
5906.182,0.20691
5908.858,0.20701
5911.531,0.20684
5914.182,0.20681
5916.852,0.20688
5919.631,0.20678
5922.182,0.20697
5924.868,0.20691
5927.535,0.2071
5930.168,0.20704
5932.869,0.2071
5935.537,0.20704
5938.201,0.2072
5940.861,0.20714
5943.538,0.20707
5946.192,0.20714
5948.834,0.20704
5951.515,0.20704
5954.191,0.20688
5956.906,0.2071
5959.528,0.2071
5962.179,0.2071
5964.898,0.2071
5967.533,0.2071
5970.218,0.20723
5972.843,0.2072
5975.514,0.20737
5978.194,0.20727
5980.844,0.20746
5983.528,0.20746
5986.196,0.20733
5988.847,0.20733
5991.528,0.20733
5994.199,0.2073
5996.858,0.20737
5999.532,0.2072
6002.227,0.2072
6004.846,0.20737
6007.512,0.20727
6010.202,0.20733
6012.873,0.2073
6015.532,0.20737
6018.202,0.20737
6020.865,0.20766
6023.561,0.20776
6026.176,0.20763
6028.843,0.20769
6031.575,0.20773
6034.196,0.20769
6036.880,0.20753
6039.500,0.2073
6042.191,0.2071
6044.844,0.20717
6047.506,0.20697
6050.195,0.20681
6052.847,0.20688
6055.506,0.20678
6058.183,0.20684
6060.818,0.20681
6063.494,0.20688
6066.156,0.20658
6068.841,0.20681
6071.504,0.20674
6074.156,0.20671
6076.873,0.20681
6079.521,0.20704
6082.191,0.20684
6084.938,0.20688
6087.525,0.20691
6090.422,0.20714
6093.175,0.2073
6095.831,0.20743
6098.642,0.20776
6101.190,0.20759
6103.840,0.20779
6106.511,0.20799
6109.194,0.20799
6111.875,0.20808
6114.517,0.20822
6117.215,0.20818
6119.842,0.20825
6122.545,0.20841
6125.190,0.20831
6127.837,0.20848
6130.634,0.20838
6133.517,0.20841
6136.164,0.20851
6138.839,0.20841
6141.518,0.20844
6144.163,0.20844
6146.830,0.20822
6149.506,0.20763
6152.148,0.20766
6154.819,0.20759
6157.547,0.20743
6160.201,0.20737
6162.865,0.2075
6165.518,0.20737
6168.179,0.2073
6170.839,0.20733
6173.563,0.20727
6176.168,0.20737
6178.840,0.20737
6181.514,0.2073
6184.178,0.20723
6186.891,0.20704
6189.535,0.20701
6192.177,0.20707
6194.857,0.20707
6197.521,0.20678
6200.170,0.20701
6202.880,0.20701
6205.515,0.20684
6208.175,0.20701
6210.847,0.20704
6213.554,0.20704
6216.181,0.20704
6218.844,0.20645
6221.516,0.20674
6224.189,0.20678
6226.939,0.20691
6229.505,0.20674
6232.135,0.20678
6234.842,0.20688
6237.520,0.20681
6240.206,0.20665
6244.018,0.20684
6246.849,0.20674
6249.841,0.20678
6252.517,0.2071
6255.205,0.2072
6257.843,0.2075
6260.486,0.20769
6263.177,0.20776
6265.853,0.20792
6268.559,0.20795
6271.168,0.20805
6273.844,0.20786
6276.462,0.20802
6279.193,0.20792
6281.781,0.20799
6284.482,0.20789
6287.171,0.20802
6289.815,0.20776
6292.530,0.20795
6295.204,0.20776
6297.848,0.20779
6300.491,0.20776
6303.173,0.20792
6305.843,0.20779
6308.561,0.20805
6311.165,0.20795
6313.820,0.20795
6316.483,0.20792
6319.152,0.20786
6321.836,0.20786
6324.466,0.20789
6327.131,0.20786
6329.842,0.20773
6337.272,0.20776
6339.835,0.20782
6342.460,0.20769
6345.200,0.20795
6347.798,0.20782
6350.460,0.20786
6353.174,0.20773
6355.808,0.20792
6358.514,0.20789
6361.165,0.20799
6363.798,0.20782
6366.464,0.20786
6369.161,0.20802
6371.796,0.20773
6374.490,0.20792
6377.142,0.20789
6379.815,0.20799
6382.522,0.20779
6385.175,0.20792
6387.825,0.20756
6390.494,0.20786
6393.150,0.20769
6395.817,0.20763
6398.492,0.20776
6401.132,0.20786
6403.814,0.20786
6406.485,0.20786
6409.134,0.20799
6411.822,0.20786
6414.482,0.20812
6417.129,0.20805
6419.814,0.20805
6422.498,0.20808
6425.178,0.20792
6427.807,0.20759
6430.498,0.2074
6433.147,0.2073
6435.847,0.20733
6438.486,0.20756
6441.157,0.20763
6443.805,0.20763
6446.481,0.20773
6449.151,0.20773
6451.813,0.20763
6454.492,0.20769
6457.106,0.20782
6459.786,0.20779
6462.450,0.20789
6465.100,0.20795
6467.774,0.20792
6470.462,0.20782
6473.102,0.20782
6475.826,0.20763
6478.489,0.20776
6481.138,0.20763
6483.830,0.20766
6486.508,0.20776
6489.139,0.20766
6491.859,0.20766
6494.509,0.20766
6497.142,0.20759
6499.823,0.20753
6502.501,0.20776
6505.176,0.20776
6507.814,0.20786
6510.506,0.20769
6513.146,0.20782
6515.831,0.20776
6518.497,0.20776
6521.146,0.20779
6523.818,0.20766
6526.501,0.20746
6529.138,0.20756
6531.903,0.20743
6534.502,0.20727
6537.150,0.20717
6539.818,0.20707
6542.519,0.20691
6545.140,0.20701
6547.823,0.20704
6550.498,0.20691
6553.137,0.20678
6555.814,0.20688
6558.555,0.20681
6561.149,0.20674
6563.822,0.20681
6566.483,0.20678
6569.144,0.20668
6571.871,0.20688
6574.495,0.20674
6577.137,0.20674
6579.808,0.20671
6582.475,0.20671
6585.143,0.20671
6587.790,0.20678
6590.459,0.20674
6593.143,0.20678
6595.782,0.20674
6598.492,0.20681
6601.146,0.20681
6603.804,0.20684
6606.520,0.20701
6609.149,0.20674
6611.795,0.20681
6614.505,0.20707
6617.168,0.20671
6619.824,0.20691
6622.471,0.20694
6625.178,0.20674
6627.823,0.20688
6630.479,0.20678
6633.140,0.20681
6635.800,0.20684
6638.641,0.20694
6641.485,0.20684
6644.158,0.20694
6646.882,0.20701
6649.462,0.20688
6652.158,0.20697
6654.793,0.20697
6657.475,0.20697
6660.182,0.20694
6662.792,0.20707
6665.483,0.20697
6668.364,0.20701
6671.140,0.20704
6673.799,0.20684
6676.503,0.20704
6679.212,0.20701
6681.830,0.20704
6684.459,0.20704
6687.143,0.20678
6689.795,0.20668
6692.447,0.20688
6695.110,0.20714
6697.805,0.20691
6700.478,0.20697
6703.138,0.2072
6705.773,0.20681
6708.463,0.20701
6711.138,0.20688
6713.843,0.20688
6716.473,0.20694
6719.152,0.20704
6721.827,0.2071
6724.457,0.20714
6727.137,0.20704
6729.795,0.20704
6732.462,0.20704
6735.126,0.20704
6737.815,0.2071
6740.464,0.20704
6743.115,0.20727
6745.789,0.20737
6748.472,0.20766
6751.126,0.20773
6753.793,0.20786
6756.471,0.20779
6759.110,0.20802
6761.813,0.20802
6764.467,0.20779
6767.116,0.20802
6769.809,0.20812
6772.458,0.20805
6775.121,0.20795
6777.792,0.20795
6780.449,0.20805
6783.136,0.20773
6785.807,0.20759
6788.485,0.20746
6791.116,0.2073
6793.794,0.20733
6796.464,0.20707
6799.139,0.20717
6801.808,0.2072
6804.477,0.2071
6807.112,0.2072
6809.763,0.20691
6812.469,0.20691
6815.086,0.20681
6817.788,0.20691
6820.448,0.20681
6823.114,0.20691
6825.794,0.20704
6828.469,0.20678
6831.115,0.20681
6833.795,0.20674
6836.467,0.20691
6839.112,0.20688
6841.788,0.20674
6844.464,0.20694
6847.110,0.20688
6849.787,0.20684
6852.465,0.20681
6855.159,0.20681
6857.790,0.20671
6860.455,0.20671
6863.122,0.20671
6865.795,0.20629
6868.475,0.20622
6871.258,0.20625
6874.118,0.20652
6876.788,0.20658
6879.433,0.20652
6882.130,0.20665
6885.142,0.20632
6887.792,0.20632
6890.473,0.20661
6893.113,0.20655
6895.795,0.20642
6898.465,0.20655
6901.118,0.20661
6903.802,0.20645
6906.468,0.20661
6909.104,0.20661
6911.795,0.20645
6914.455,0.20655
6917.106,0.20658
6919.802,0.20652
6922.479,0.20629
6925.123,0.20645
6927.789,0.20632
6930.491,0.20652
6933.118,0.20645
6935.790,0.20625
6938.501,0.20642
6941.117,0.20638
6943.776,0.20616
6946.448,0.20625
6949.168,0.20625
6951.779,0.20603
6954.458,0.20619
6957.127,0.20619
6959.796,0.20599
6962.446,0.20612
6965.117,0.20629
6967.796,0.20648
6970.474,0.20658
6973.119,0.20665
6975.767,0.20688
6978.454,0.20671
6981.116,0.20694
6983.751,0.20684
6986.449,0.20704
6989.119,0.20694
6991.768,0.20694
6994.438,0.20691
6997.117,0.20681
6999.760,0.20697
7002.488,0.2072
7005.217,0.20684
7007.774,0.20694
7010.452,0.20668
7013.196,0.20688
7015.773,0.20681
7018.499,0.20665
7021.125,0.20691
7023.777,0.20684
7026.440,0.20691
7029.142,0.20694
7031.771,0.2072
7034.443,0.20714
7037.115,0.20701
7039.764,0.2073
7042.453,0.2071
7045.125,0.20727
7047.764,0.20704
7050.443,0.20681
7053.119,0.20704
7055.768,0.20691
7058.506,0.20701
7061.105,0.20727
7063.774,0.20701
7066.437,0.2071
7069.107,0.2072
7071.836,0.2072
7074.442,0.2072
7077.095,0.20717
7079.773,0.20733
7082.475,0.2072
7085.104,0.20737
7087.775,0.20737
7090.446,0.20733
7093.102,0.20743
7095.777,0.2073
7098.433,0.20737
7101.106,0.20743
7103.777,0.2072
7106.453,0.20727
7109.088,0.20733
7111.778,0.20753
7114.441,0.20737
7117.069,0.20746
7119.776,0.20763
7122.447,0.20763
7125.096,0.20759
7127.774,0.20769
7130.450,0.20769
7133.107,0.20753
7135.772,0.20769
7139.828,0.20773
7142.451,0.20763
7145.081,0.20782
7147.786,0.20773
7150.432,0.20759
7153.081,0.20769
7155.762,0.20769
7158.500,0.20782
7161.091,0.20805
7163.768,0.20805
7166.450,0.20802
7169.163,0.20815
7171.814,0.20799
7174.439,0.20763
7177.095,0.20782
7179.773,0.20786
7182.423,0.20782
7185.114,0.20786
7187.764,0.20792
7190.435,0.20766
7193.095,0.20769
7195.773,0.20779
7198.456,0.20773
7201.107,0.20795
7203.774,0.20782
7206.457,0.20766
7209.097,0.2075
7211.769,0.20759
7214.470,0.20773
7217.091,0.20773
7219.774,0.20786
7222.455,0.20773
7225.098,0.20782
7227.777,0.20782
7230.437,0.20759
7233.092,0.20763
7235.772,0.20773
7238.482,0.20759
7241.102,0.20779
7243.779,0.2075
7246.430,0.20759
7249.101,0.20769
7251.772,0.20759
7254.421,0.20763
7257.100,0.20776
7259.782,0.20773
7262.441,0.20789
7265.103,0.20776
7267.780,0.20779
7270.429,0.20769
7273.100,0.20766
7275.775,0.20756
7278.465,0.2074
7281.352,0.2075
7284.113,0.2075
7286.814,0.20779
7289.420,0.2075
7292.097,0.20776
7294.770,0.20769
7297.414,0.20766
7300.096,0.20792
7302.772,0.20789
7305.422,0.20808
7308.108,0.20822
7310.759,0.20828
7313.416,0.20808
7316.120,0.20812
7318.764,0.20825
7321.416,0.20818
7324.100,0.20848
7326.863,0.20828
7329.772,0.20825
7332.417,0.20815
7335.081,0.20841
7337.770,0.20818
7340.427,0.20828
7343.069,0.20835
7345.821,0.20825
7348.419,0.20818
7351.108,0.20825
7353.764,0.20808
7356.425,0.20818
7359.098,0.20825
7361.768,0.20789
7364.435,0.20782
7367.067,0.20769
7369.772,0.20789
7372.422,0.20805
7375.074,0.20815
7377.772,0.20795
7380.420,0.20825
7383.078,0.20828
7385.786,0.20844
7388.470,0.20825
7391.169,0.20828
7393.775,0.20818
7396.419,0.20799
7399.074,0.20789
7401.767,0.20808
7404.422,0.20795
7407.078,0.20822
7409.768,0.20799
7412.477,0.20808
7415.072,0.20844
7418.005,0.20867
7421.078,0.20877
7423.775,0.2088
7426.423,0.2091
7429.071,0.20877
7431.772,0.20841
7434.585,0.2088
7437.416,0.20887
7440.079,0.2088
7442.773,0.209
7445.435,0.209
7448.068,0.20851
7450.763,0.20864
7453.418,0.20864
7456.068,0.20864
7458.774,0.20861
7461.417,0.20815
7464.065,0.20857
7466.806,0.20884
7469.771,0.20884
7472.453,0.2089
7475.066,0.20884
7477.769,0.20877
7480.425,0.20871
7483.086,0.20903
7485.778,0.20887
7488.421,0.20903
7491.079,0.20897
7493.785,0.2089
7496.479,0.2091
7499.069,0.20913
7503.199,0.20893
7506.163,0.209
7514.902,0.20884
7517.824,0.20867
7520.405,0.20871
7523.064,0.20867
7525.767,0.20864
7528.415,0.20871
7531.124,0.20887
7533.788,0.20884
7536.398,0.20867
7539.070,0.20884
7541.765,0.20861
7544.410,0.20871
7547.070,0.20871
7549.767,0.20848
7552.412,0.20864
7555.061,0.20861
7557.760,0.20861
7560.393,0.20857
7563.069,0.20864
