Optical Parameter Monitor 7.0.5319.1035

Power Meter,PM100USB
Power Meter SN,P2000216
Sensor,S121C
Sensor SN,09072425
Sensor Type,Photodiode
Wavelength,532 nm
Range,Auto

Start of Measurement,5/18/2026 16:14:26
Elapsed Time,00:00:10:000
Samples,3738

--Statistics--
Minimum [W],0.14725
Maximum [W],0.1654
Mean [W],0.15807
Standard Deviation [W],0.0042216
Ratio,1.123 : 1

--Graph Data--
Time (ms),Power (W)
7288.774,0.15624
7291.446,0.15605
7294.129,0.15615
7296.775,0.15631
7299.450,0.15605
7302.142,0.15605
7304.777,0.15624
7307.448,0.15611
7310.123,0.15611
7312.776,0.15595
7315.452,0.15595
7318.137,0.15585
7320.786,0.15585
7323.448,0.15588
7326.122,0.15575
7328.770,0.15572
7331.443,0.15565
7334.087,0.15559
7336.734,0.15562
7339.443,0.15552
7342.115,0.15556
7344.732,0.15559
7347.479,0.15549
7350.150,0.15546
7352.761,0.15562
7355.450,0.15546
7358.111,0.15536
7360.745,0.15526
7363.438,0.15516
7366.111,0.15503
7368.770,0.1549
7371.442,0.15497
7374.087,0.15471
7376.763,0.15448
7379.445,0.15448
7382.080,0.15435
7384.791,0.15428
7387.444,0.15412
7390.124,0.15402
7392.774,0.15402
7395.444,0.15399
7398.096,0.15396
7400.760,0.15386
7403.425,0.15409
7406.079,0.15399
7408.761,0.15386
7411.399,0.15396
7414.087,0.15392
7416.761,0.15389
7419.422,0.15386
7422.123,0.15373
7424.775,0.15382
7427.426,0.15376
7430.108,0.15369
7432.779,0.15382
7435.464,0.15399
7438.123,0.15405
7440.773,0.15418
7443.423,0.15461
7446.088,0.15471
7448.787,0.15487
7451.431,0.155
7454.097,0.15497
7456.773,0.15507
7459.424,0.15523
7462.101,0.1553
7464.760,0.1552
7467.407,0.15549
7470.082,0.15552
7472.747,0.15536
7475.411,0.15556
7478.087,0.15559
7480.766,0.15572
7483.443,0.15588
7486.080,0.15592
7488.736,0.15605
7491.376,0.15611
7494.210,0.15644
7497.078,0.15634
7499.846,0.15647
7502.391,0.15667
7505.048,0.15667
7507.808,0.15657
7510.382,0.15657
7513.051,0.15657
7515.726,0.15644
7518.400,0.1565
7521.130,0.15657
7523.737,0.1567
7526.415,0.15667
7529.096,0.15667
7531.767,0.15677
7534.429,0.157
7537.096,0.15686
7539.777,0.15709
7542.421,0.15703
7545.100,0.15693
7547.756,0.15706
7550.438,0.157
7553.100,0.15683
7555.756,0.15696
7558.427,0.15696
7561.103,0.15683
7563.751,0.15677
7566.415,0.15693
7569.103,0.1567
7571.840,0.15677
7574.417,0.15693
7577.121,0.15683
7579.725,0.15683
7582.414,0.15686
7585.115,0.15703
7587.724,0.15696
7590.376,0.1569
7593.051,0.15709
7595.700,0.157
7598.377,0.15696
7601.059,0.15703
7603.755,0.15693
7606.410,0.157
7609.092,0.15683
7611.742,0.1568
7614.425,0.1567
7617.103,0.15686
7619.711,0.15677
7622.381,0.15677
7625.096,0.15664
7627.747,0.1567
7630.404,0.15667
7633.078,0.1567
7635.724,0.1568
7638.383,0.15667
7641.054,0.1567
7643.786,0.15667
7646.457,0.1567
7649.097,0.15673
7651.794,0.15647
7654.422,0.15637
7657.096,0.1565
7659.747,0.15628
7662.428,0.15611
7665.101,0.15601
7667.767,0.15595
7670.374,0.15588
7673.023,0.15572
7675.698,0.15565
7678.374,0.15569
7681.050,0.15559
7683.733,0.15565
7686.422,0.15562
7689.070,0.15569
7691.740,0.15559
7694.428,0.15559
7697.083,0.15569
7699.858,0.15549
7702.439,0.15533
7705.072,0.15533
7707.746,0.1551
7710.422,0.155
7713.075,0.15477
7715.750,0.15481
7718.445,0.15484
7721.100,0.15461
7723.748,0.15464
7726.424,0.15458
7729.083,0.15448
7731.752,0.15464
7734.405,0.15451
7737.079,0.15441
7739.749,0.15454
7742.401,0.15445
7745.104,0.15431
7747.751,0.15415
7750.435,0.15386
7753.069,0.15366
7755.749,0.15369
7758.404,0.15337
7761.052,0.15333
7763.706,0.15327
7766.387,0.15311
7769.033,0.15317
7771.704,0.15311
7774.352,0.15297
7777.039,0.15301
7779.701,0.15301
7782.467,0.15291
7785.076,0.15291
7787.723,0.15291
7790.378,0.15281
7793.060,0.15252
7795.747,0.15248
7798.408,0.15229
7801.058,0.15222
7803.736,0.15199
7806.369,0.15183
7809.069,0.15177
7811.738,0.15177
7814.392,0.15157
7817.088,0.1516
7819.750,0.1515
7822.402,0.15144
7825.460,0.15118
7828.058,0.15121
7830.702,0.15118
7833.360,0.15101
7836.028,0.15062
7838.702,0.15039
7841.356,0.15039
7844.028,0.15033
7846.703,0.15043
7849.352,0.15036
7852.036,0.15026
7854.703,0.15029
7857.370,0.15016
7860.028,0.15016
7862.709,0.1502
7865.352,0.15007
7868.037,0.15026
7870.703,0.15013
7873.359,0.14987
7876.034,0.1499
7878.706,0.15007
7881.352,0.15023
7884.038,0.1501
7886.702,0.15016
7889.365,0.1499
7892.028,0.15003
7894.703,0.15013
7897.352,0.15
7900.043,0.15007
7902.750,0.15016
7905.426,0.15007
7908.098,0.15016
7910.713,0.15029
7913.398,0.1501
7916.074,0.15013
7918.750,0.14993
7921.384,0.14971
7924.093,0.14961
7926.706,0.14997
7929.364,0.15013
7932.027,0.15023
7934.765,0.15036
7937.356,0.15036
7940.031,0.15052
7942.796,0.15039
7945.731,0.15033
7948.354,0.15033
7951.057,0.15029
7953.703,0.15033
7956.354,0.15033
7959.028,0.15013
7961.709,0.15013
7964.352,0.15003
7967.044,0.15003
7969.703,0.15
7972.353,0.15
7975.026,0.14993
7977.701,0.1498
7980.351,0.14977
7983.067,0.15016
7985.701,0.15029
7988.349,0.15026
7991.023,0.15036
7993.698,0.15029
7996.356,0.1501
7999.004,0.1502
8001.728,0.15026
8004.387,0.15007
8007.070,0.15
8009.741,0.1501
8012.394,0.14977
8015.074,0.1499
8017.744,0.1501
8020.394,0.15007
8023.066,0.15013
8025.736,0.15046
8028.379,0.15007
8031.078,0.15013
8033.774,0.15026
8036.404,0.15013
8039.047,0.15046
8041.749,0.15013
8044.423,0.15007
8047.049,0.15023
8049.750,0.15033
8052.396,0.15013
8055.046,0.1502
8057.742,0.15033
8060.341,0.15052
8063.079,0.15056
8065.748,0.15065
8068.366,0.15078
8071.005,0.15069
8073.704,0.15062
8076.368,0.15072
8079.010,0.15062
8081.704,0.15062
8084.368,0.15065
8087.064,0.15046
8089.744,0.15046
8092.370,0.15043
8095.047,0.15029
8097.748,0.15046
8100.409,0.15046
8103.051,0.15052
8105.748,0.15069
8108.352,0.15082
8111.052,0.15092
8113.746,0.15098
8116.393,0.15098
8119.071,0.15088
8121.752,0.15108
8124.406,0.15082
8127.040,0.15059
8129.770,0.15056
8132.369,0.15059
8135.157,0.15065
8137.719,0.15092
8140.364,0.15101
8143.049,0.15098
8145.746,0.15101
8148.373,0.15105
8151.031,0.15092
8153.738,0.15095
8156.344,0.15118
8159.041,0.15098
8161.747,0.15105
8164.365,0.15095
8167.035,0.15095
8169.744,0.15092
8172.390,0.15088
8175.044,0.15092
8177.745,0.15082
8180.370,0.15082
8183.087,0.15092
8185.744,0.15069
8188.383,0.15065
8191.040,0.15065
8193.739,0.15049
8196.371,0.15043
8199.046,0.15043
8201.737,0.15039
8204.378,0.15059
8207.047,0.15049
8209.751,0.15043
8212.376,0.15046
8215.053,0.15013
8217.732,0.15026
8220.344,0.15016
8223.041,0.15013
8225.745,0.15016
8228.369,0.1499
8231.048,0.14997
8233.751,0.14984
8236.357,0.15
8239.020,0.14984
8241.736,0.14987
8244.357,0.14993
8247.144,0.14993
8250.044,0.14984
8252.739,0.14993
8255.372,0.1498
8258.049,0.14964
8260.764,0.14967
8263.376,0.1498
8266.052,0.14954
8268.750,0.1498
8271.369,0.14961
8274.045,0.14964
8276.748,0.14967
8279.377,0.14964
8282.052,0.14971
8284.750,0.14958
8287.369,0.14951
8290.041,0.14944
8292.740,0.14938
8295.374,0.14941
8298.056,0.14931
8300.762,0.14905
8303.377,0.14873
8306.055,0.14859
8308.759,0.14869
8311.376,0.14905
8314.055,0.14892
8316.721,0.14889
8319.378,0.14899
8322.055,0.14899
8324.754,0.14886
8327.377,0.14876
8330.030,0.14859
8332.748,0.14866
8335.380,0.14859
8338.052,0.14856
8340.747,0.14856
8343.373,0.14833
8346.045,0.14814
8348.780,0.14817
8351.366,0.14814
8354.021,0.14814
8356.737,0.1483
8359.410,0.14823
8362.029,0.14823
8364.758,0.14817
8367.391,0.14807
8370.003,0.14804
8372.702,0.14804
8375.333,0.14781
8378.007,0.14752
8380.702,0.14752
8383.454,0.14748
8386.351,0.14758
8389.023,0.14755
8391.718,0.14758
8394.368,0.14765
8397.052,0.14758
8399.748,0.14755
8402.339,0.14768
8405.052,0.14755
8407.719,0.14761
8410.390,0.14758
8413.027,0.14765
8415.751,0.14768
8418.366,0.14765
8421.103,0.14748
8423.750,0.14748
8426.346,0.14739
8429.023,0.14725
8431.751,0.14739
8434.368,0.14742
8437.023,0.14765
8439.753,0.14778
8442.348,0.14761
8445.027,0.14774
8447.752,0.14791
8450.363,0.14791
8453.028,0.14781
8455.763,0.14804
8458.337,0.14788
8461.014,0.14794
8463.714,0.14804
8466.537,0.14797
8469.358,0.14804
8472.054,0.14807
8474.766,0.1481
8477.347,0.1482
8480.024,0.14827
8482.765,0.1482
8485.365,0.14843
8488.063,0.1484
8490.752,0.14876
8493.348,0.14863
8496.031,0.14879
8498.754,0.14886
8501.359,0.14908
8504.016,0.14912
8506.732,0.14912
8509.332,0.14895
8512.013,0.14918
8514.736,0.14912
8517.361,0.14925
8520.040,0.14925
8522.748,0.14922
8525.345,0.14928
8527.982,0.14931
8530.705,0.14944
8533.309,0.14948
8535.985,0.14941
8538.706,0.14974
8541.472,0.14974
8544.339,0.14974
8547.028,0.1498
8549.739,0.14971
8552.360,0.14977
8555.023,0.14967
8557.747,0.14974
8560.348,0.14951
8563.028,0.14971
8565.752,0.14944
8568.347,0.14922
8571.051,0.14938
8573.746,0.14925
8576.327,0.14918
8579.013,0.14908
8581.752,0.14899
8584.337,0.14899
8587.020,0.14889
8589.748,0.14869
8592.346,0.14853
8595.024,0.14863
8597.760,0.14843
8600.355,0.14833
8603.024,0.14823
8605.745,0.14814
8608.348,0.14794
8611.028,0.14778
8613.768,0.14788
8616.385,0.14774
8619.024,0.14755
8621.751,0.14774
8624.351,0.14771
8627.028,0.14755
8629.740,0.14774
8632.352,0.14771
8635.044,0.14778
8637.722,0.14781
8640.354,0.1481
8643.028,0.1482
8645.710,0.14833
8648.353,0.14863
8651.039,0.14859
8653.754,0.14882
8656.353,0.14912
8659.028,0.14902
8661.714,0.14908
8664.305,0.14941
8667.041,0.14925
8669.752,0.14941
8672.354,0.14974
8675.037,0.14993
8677.733,0.15016
8680.338,0.15056
8683.102,0.15069
8685.730,0.15088
8688.309,0.15105
8691.104,0.15127
8693.746,0.1515
8696.381,0.15157
8699.023,0.15186
8701.718,0.15193
8704.303,0.15212
8706.975,0.15196
8709.764,0.15212
8712.347,0.15235
8714.997,0.15229
8717.770,0.15242
8720.349,0.15248
8723.025,0.15252
8725.749,0.15271
8728.353,0.15278
8731.032,0.15294
8733.767,0.15291
8736.351,0.15304
8738.999,0.15333
8741.758,0.1532
8744.357,0.15317
8747.005,0.15337
8749.719,0.15314
8752.343,0.15314
8755.003,0.15307
8757.723,0.15304
8760.284,0.15294
8762.954,0.15275
8765.704,0.15271
8768.323,0.15278
8771.004,0.15281
8773.754,0.15284
8776.326,0.15288
8778.954,0.15284
8781.705,0.15278
8784.312,0.15275
8786.991,0.15271
8789.736,0.15255
8792.307,0.15245
8794.977,0.15248
8797.738,0.15239
8800.346,0.15219
8803.006,0.15209
8805.750,0.15196
8808.322,0.15203
8810.996,0.15212
8813.657,0.15199
8816.392,0.15203
8818.974,0.15212
8821.707,0.15206
8824.329,0.15199
8826.957,0.15206
8829.747,0.15206
8832.319,0.15206
8834.977,0.15226
8837.651,0.15206
8840.329,0.15203
8843.000,0.15206
8845.692,0.1519
8848.315,0.15183
8851.028,0.15193
8853.748,0.15177
8856.327,0.15193
8858.998,0.1519
8861.656,0.15206
8864.330,0.15196
8867.048,0.15206
8869.754,0.15206
8872.328,0.15206
8875.013,0.15216
8877.656,0.15229
8880.328,0.15229
8883.077,0.15232
8885.624,0.15258
8888.358,0.15229
8891.034,0.15252
8893.649,0.15281
8896.324,0.15301
8898.988,0.15333
8901.641,0.1535
8904.346,0.15373
8906.988,0.15386
8909.621,0.15382
8912.335,0.15353
8914.998,0.15337
8917.680,0.1535
8920.328,0.15343
8923.010,0.15353
8925.649,0.15353
8928.330,0.1535
8930.970,0.15373
8933.665,0.15405
8936.277,0.15396
8938.951,0.15405
8941.599,0.15405
8944.274,0.15405
8946.964,0.15412
8949.689,0.15409
8952.296,0.15412
8954.953,0.15412
8957.604,0.15415
8960.278,0.15435
8962.973,0.15445
8965.603,0.15458
8968.291,0.15464
8970.974,0.15431
8973.606,0.15435
8976.278,0.15451
8979.005,0.15445
8981.647,0.15471
8984.390,0.15461
8987.354,0.15471
8990.002,0.15467
8992.625,0.15464
8995.315,0.15461
8998.018,0.15445
9000.641,0.15441
9003.322,0.15431
9005.984,0.15396
9008.635,0.15418
9011.294,0.15369
9013.951,0.15353
9016.611,0.15369
9019.341,0.15382
9021.967,0.15399
9024.670,0.15412
9027.323,0.15402
9029.975,0.15422
9032.653,0.15412
9035.348,0.15382
9038.002,0.15392
9040.635,0.15382
9043.322,0.15392
9045.983,0.15369
9048.615,0.15366
9051.339,0.1536
9053.978,0.15356
9056.631,0.15382
9059.324,0.15373
9061.976,0.15399
9064.649,0.15379
9067.340,0.15386
9069.980,0.15379
9072.643,0.15363
9075.322,0.15363
9077.999,0.15366
9080.649,0.15366
9083.313,0.1535
9085.977,0.1534
9088.672,0.15343
9091.301,0.15337
9093.976,0.15219
9096.649,0.15275
9099.331,0.15281
9101.997,0.15317
9104.641,0.1532
9107.314,0.1533
9109.968,0.15343
9112.633,0.1535
9115.290,0.15369
9117.988,0.1534
9120.631,0.15346
9123.309,0.15356
9125.934,0.1535
9128.605,0.15376
9131.253,0.1536
9133.984,0.15366
9136.615,0.15369
9139.253,0.15356
9141.928,0.15366
9144.685,0.1536
9147.280,0.15366
9149.959,0.15366
9152.652,0.15386
9155.256,0.15402
9157.929,0.15399
9160.604,0.15396
9163.259,0.15405
9165.939,0.15405
9168.633,0.15399
9171.280,0.15405
9173.965,0.15402
9176.615,0.15389
9179.266,0.15386
9181.996,0.15386
9184.683,0.15376
9187.256,0.15386
9189.975,0.15392
9192.628,0.15379
9195.304,0.15396
9197.990,0.15396
9200.637,0.15396
9203.306,0.15409
9205.984,0.15405
9208.653,0.15399
9211.303,0.15409
9213.963,0.15409
9216.626,0.15405
9219.332,0.15412
9221.963,0.15431
9224.604,0.15418
9227.302,0.15425
9229.980,0.15428
9232.623,0.15428
9235.264,0.15435
9237.927,0.15415
9240.576,0.15402
9243.250,0.15431
9245.990,0.15438
9248.618,0.15428
9251.315,0.15441
9253.985,0.15445
9256.627,0.15441
9259.306,0.15441
9261.943,0.15471
9264.581,0.15458
9267.266,0.15461
9269.932,0.15461
9272.581,0.15448
9275.254,0.15438
9277.944,0.15435
9280.581,0.15445
9283.326,0.15458
9286.010,0.15464
9288.616,0.15454
9291.290,0.15474
9293.954,0.15467
9296.620,0.15503
9299.296,0.15494
9301.944,0.15507
9304.627,0.15536
9307.264,0.15552
9309.932,0.15559
9312.579,0.15562
9315.254,0.15565
9317.938,0.15601
9320.580,0.15615
9323.277,0.15611
9325.931,0.1565
9328.605,0.15657
9331.286,0.15657
9333.975,0.15667
9336.606,0.15693
9339.356,0.157
9341.986,0.15726
9344.624,0.15758
9347.299,0.15765
9349.916,0.15781
9352.630,0.15837
9355.261,0.15843
9357.967,0.1585
9360.616,0.15886
9363.293,0.15883
9365.946,0.15909
9368.662,0.15925
9371.320,0.15935
9373.924,0.15935
9376.574,0.15938
9379.226,0.15935
9381.901,0.15958
9384.588,0.15948
9387.294,0.15948
9389.902,0.15948
9392.576,0.15958
9395.225,0.15938
9397.928,0.15948
9401.615,0.15958
9404.282,0.15954
9406.948,0.15945
9409.630,0.15938
9412.277,0.15935
9414.952,0.15919
9417.651,0.15879
9420.228,0.15866
9422.902,0.15843
9425.583,0.1583
9428.233,0.15811
9430.906,0.15798
9433.662,0.15784
9436.259,0.15771
9438.926,0.15765
9441.609,0.15752
9444.340,0.15752
9446.964,0.15735
9449.654,0.15732
9452.284,0.15719
9454.948,0.15683
9457.636,0.1566
9460.268,0.15644
9462.978,0.15637
9465.630,0.15628
9468.276,0.15608
9470.937,0.15608
9473.614,0.15572
9476.263,0.15559
9478.940,0.15533
9481.595,0.15539
9484.288,0.15539
9486.951,0.15549
9489.627,0.15552
9492.277,0.15559
9494.951,0.15546
9497.637,0.15559
9500.289,0.15559
9502.952,0.15559
9505.630,0.15552
9508.278,0.15559
9510.952,0.15565
9513.607,0.15575
9516.361,0.15585
9518.954,0.15579
9521.603,0.15601
9524.280,0.15615
9526.953,0.15611
9529.606,0.15624
9532.275,0.15631
9534.953,0.15654
9537.602,0.15667
9540.272,0.1568
9542.949,0.1568
9545.606,0.15686
9548.300,0.15683
9551.005,0.15677
9553.602,0.15686
9556.272,0.15693
9558.947,0.15677
9561.583,0.15673
9564.271,0.1565
9566.950,0.1565
9569.561,0.15615
9572.232,0.15608
9574.942,0.15569
9577.561,0.15565
9580.231,0.15543
9583.175,0.15562
9585.976,0.15552
9588.600,0.15543
9591.287,0.15516
9593.953,0.1551
9596.602,0.15516
9599.278,0.15539
9601.964,0.15637
9604.605,0.15735
9607.238,0.15814
9609.944,0.15876
9612.588,0.15905
9615.265,0.15971
9617.963,0.15997
9620.598,0.16046
9623.234,0.16075
9625.943,0.16088
9628.593,0.16128
9631.265,0.16144
9633.971,0.16154
9636.603,0.16183
9639.257,0.16196
9641.975,0.16209
9644.602,0.16219
9647.281,0.16216
9649.917,0.16209
9652.608,0.16206
9655.272,0.1619
9657.946,0.16203
9660.573,0.162
9663.290,0.16196
9665.935,0.16183
9668.581,0.16193
9671.261,0.16167
9673.918,0.16157
9676.595,0.16154
9679.242,0.16167
9681.926,0.16193
9684.605,0.16187
9687.252,0.16177
9689.891,0.1619
9692.601,0.16196
9695.274,0.1618
9697.914,0.1619
9700.613,0.16193
9703.285,0.16203
9705.961,0.16206
9708.604,0.162
9711.281,0.16222
9713.955,0.162
9716.614,0.16193
9719.286,0.16216
9721.926,0.16216
9724.600,0.16213
9727.234,0.16252
9729.879,0.16236
9732.553,0.16229
9735.268,0.16262
9737.949,0.16258
9740.597,0.16249
9743.281,0.16275
9745.921,0.16268
9748.612,0.16258
9751.279,0.16275
9753.925,0.16255
9756.599,0.16236
9759.221,0.16245
9761.928,0.16249
9764.575,0.16236
9767.276,0.16232
9769.910,0.16242
9772.638,0.16242
9775.252,0.16245
9777.937,0.16239
9780.611,0.16242
9783.239,0.16255
9785.971,0.16288
9788.604,0.16285
9791.250,0.16262
9793.929,0.16268
9796.611,0.16255
9799.257,0.16242
9801.946,0.16239
9804.577,0.16272
9807.251,0.16245
9809.930,0.16232
9812.550,0.16232
9815.244,0.16229
9817.937,0.16216
9820.599,0.16216
9823.251,0.16222
9825.928,0.16236
9828.571,0.16236
9831.253,0.16229
9833.977,0.16236
9836.575,0.16236
9839.253,0.16222
9841.928,0.16222
9844.697,0.16219
9847.252,0.16216
9849.890,0.16213
9852.600,0.16216
9855.251,0.16213
9857.928,0.16206
9860.574,0.16206
9863.213,0.16203
9865.921,0.16206
9868.586,0.162
9871.251,0.16196
9873.928,0.16229
9876.550,0.16222
9879.280,0.16226
9881.921,0.16242
9884.561,0.16242
9887.241,0.16236
9890.005,0.16262
9892.922,0.16265
9895.604,0.16245
9898.254,0.16258
9900.921,0.16255
9903.526,0.16252
9906.201,0.16262
9908.927,0.16278
9911.572,0.16288
9914.252,0.16294
9916.921,0.16288
9919.569,0.16298
9922.248,0.16317
9924.925,0.16314
9927.569,0.16347
9930.258,0.16353
9933.019,0.16353
9935.569,0.16376
9938.253,0.16366
9940.920,0.16383
9943.567,0.16376
9946.219,0.16366
9948.920,0.16366
9951.590,0.1636
9954.225,0.16363
9956.936,0.1637
9959.579,0.16376
9962.256,0.16373
9964.905,0.16402
9967.627,0.16422
9970.263,0.16399
9972.934,0.16402
9975.579,0.16415
9978.254,0.16396
9980.905,0.16435
9983.591,0.16422
9986.234,0.16425
9988.915,0.16432
9991.557,0.16445
9994.256,0.16458
9996.886,0.16445
9999.539,0.16442
